Street_ID,Base_Street_ID,Alias Type,Pre Dir,Street Name,Type,Suffix,FULLNAME,Tiered?,Min Address,Max Address,Chicago Coord,Chicago Coord Dir
3375,300,ALIAS,E,MIDWAY PLAISANCE(N),DR,,E MIDWAY PLAISANCE(N) DR,,732,1637,5900,S
3376,300,ALIAS,E,MIDWAY PLAISANCE(S),DR,,E MIDWAY PLAISANCE(S) DR,,1600,1640,5900,S
3372,301,ALIAS,E,MIDWAY PL(S),DR,,E MIDWAY PL(S) DR,,1600,1640,5900,S
3374,301,ALIAS,E,MIDWAY PLAISANCE SOU,DR,,E MIDWAY PLAISANCE SOU DR,,1600,1640,5900,S
2677,303,911,E,CAPT WILLIAM PINKNEY,WAY,,E CAPT WILLIAM PINKNEY WAY,,100,400
3831,303,HONORARY,E,PALMER HOUSE HILTON,WAY,,E PALMER HOUSE HILTON  WAY,,1,43,100,S
2694,307,911,E,JOSEPH PLACE,,,E JOSEPH PLACE,,0,50
2706,307,911,E,ROSLYN & SEYMOUR SIMON CIRCLE,,,E ROSLYN & SEYMOUR SIMON CIRCLE,,100,100
3822,307,HONORARY,E,JOSEPH,PL,,E JOSEPH PL,,1,29,1600,N
4358,308,NAMING_CONV,E,LOWER NORTH WATER,ST,,E LOWER NORTH WATER ST,,134,399
3377,309,ALIAS,E,N WATER,ST,,E N WATER ST,,44,550,400,N
2697,310,911,E,MARILYN MIGLIN,WAY,,E MARILYN MIGLIN WAY,,60,100
2724,311,911,,FR GEORGE CLEMENTS,BLVD,,FR GEORGE CLEMENTS BLVD,,300,1200
3378,311,ALIAS,E,OAKWOOD,DR,,E OAKWOOD DR,,1000,1130,3946,S
3811,311,HONORARY,E,FR GEORGE H CLEMENTS,BLVD,,E FR GEORGE H CLEMENTS BLVD,,400,1032,3946,S
3823,316,HONORARY,E,JULIA DEAL LEWIS,WAY,,E JULIA DEAL LEWIS  WAY,,1,30,830,N
3833,316,HONORARY,E,PHILIP M. KLUTZNICK,PL,,E PHILIP M. KLUTZNICK PL,,100,199,830,N
2673,317,911,E,39TH,ST,,E 39TH ST,,0,0
3242,317,ALIAS,E,39,ST,,E 39 ST,,1,926,3900,S
4359,321,NAMING_CONV,E,LOWER RANDOLPH,ST,,E LOWER RANDOLPH ST,,120,399
2765,322,911,,JESSIE A WOODS,WAY,,JESSIE A WOODS WAY,,0,100
3379,322,ALIAS,E,RANDOLPH(I),ST,,E RANDOLPH(I) ST,,215,439,150,N
3380,322,ALIAS,E,RANDOLPH(L),ST,,E RANDOLPH(L) ST,,215,439,150,N
3818,322,HONORARY,E,JESSIE A WOODS,WAY,,E JESSIE A WOODS  WAY,,70,79,150,N
3819,322,HONORARY,E,JOHN E SWEARINGEN,WAY,,E JOHN E SWEARINGEN  WAY,,110,199,150,N
3365,323,ALIAS,E,EAST RIVER,RD,,E EAST RIVER RD,,336,444,404,N
2672,326,911,E,12TH,ST,,E 12TH ST,,0,0
3363,330,ALIAS,E,ACHSAH BOND,DR,,E ACHSAH BOND DR,,500,800,1250,S
4360,332,NAMING_CONV,E,LOWER SOUTH WATER,ST,,E LOWER SOUTH WATER ST,,119,199
3381,334,ALIAS,E,SOUTH WATER(I),ST,,E SOUTH WATER(I) ST,,0,0,300,N
3382,334,ALIAS,E,SOUTH WATER(L),ST,,E SOUTH WATER(L) ST,,154,299,300,N
3383,334,ALIAS,E,SOUTH WATER(U),ST,,E SOUTH WATER(U) ST,,0,0,300,N
4355,337,NAMING_CONV,E,IB STEVENSON,EXPY,,E IB STEVENSON EXPY,,1,499
2898,338,911,O,I55,,,O I55,,0,0
3075,338,911,W,I55,,,W I55,,0,0
4366,338,NAMING_CONV,E,OB STEVENSON,EXPY,,E OB STEVENSON EXPY,,1,499
3796,345,HONORARY,E,BISHOP P J LYNE,DR,,E BISHOP P J LYNE DR,,1,30,732,N
3813,345,HONORARY,E,HENRY B BETTS MD,PL,,E HENRY B BETTS MD PL,,300,447,732,N
3385,346,ALIAS,E,VANBUREN,ST,,E VANBUREN ST,,1,120,400,S
3386,347,ALIAS,E,WACKER(I),DR,,E WACKER(I) DR,,1,510,0
3387,347,ALIAS,E,WACKER(L),DR,,E WACKER(L) DR,,1,439,0
3388,347,ALIAS,E,WACKER(L),PL,,E WACKER(L) PL,,23,119,0
3389,347,ALIAS,E,WACKER(LN),DR,,E WACKER(LN) DR,,1,120,0
3390,347,ALIAS,E,WACKER(U),DR,,E WACKER(U) DR,,1,479,0
3391,347,ALIAS,E,WACKER(U),PL,,E WACKER(U) PL,,1,119,0
3392,347,ALIAS,E,WACKER(UN),DR,,E WACKER(UN) DR,,1,119,0
3817,347,HONORARY,E,JERUSALEM 3000,WAY,,E JERUSALEM 3000 WAY,,1,39,0
4361,348,NAMING_CONV,E,LOWER WACKER,DR,,E LOWER WACKER DR,,0,499
4362,349,NAMING_CONV,E,LOWER WACKER,PL,,E LOWER WACKER PL,,23,99
4363,350,NAMING_CONV,E,LOWER WACKER,SR,,E LOWER WACKER SR,,442,488
2692,358,911,E,JERROLD WEXLER,WAY,,E JERROLD WEXLER WAY,,100,200
2701,358,911,E,RALPH NEWMAN,WAY,,E RALPH NEWMAN WAY,,0,65
2712,358,911,E,WALLY FINDLAY,WAY,,E WALLY FINDLAY WAY,,190,190
3825,358,HONORARY,E,MAURICE STERNBERG,WAY,,E MAURICE STERNBERG  WAY,,100,199,932,N
3820,359,HONORARY,E,JOHN H BRYAN,BLVD,,E JOHN H BRYAN BLVD,,70,84,100,N
2623,372,911,,ARMOR,ST,,ARMOR ST,,400,757
3906,376,HONORARY,N,LAKE VIEW,WAY,,N LAKE VIEW  WAY,,4000,4059,1600,W
3861,382,HONORARY,N,BRIAN K WILK,DR,,N BRIAN K WILK DR,,3803,3859,3832,W
2771,383,911,,KROLL & PERYAM,PARK,,KROLL & PERYAM PARK,,6300,6400
2866,383,911,N,POW MIA,WAY,,N POW MIA WAY,,6400,6700
3920,383,HONORARY,N,PERYAM & KROLL,PKWY,,N PERYAM & KROLL PKWY,,6200,6344,0
3922,383,HONORARY,N,POW-MIA,WAY,,N POW-MIA  WAY,,6400,6445,0
3893,387,HONORARY,N,JACKIE TAYLOR,ST,,N JACKIE TAYLOR ST,,4500,4561,1338,W
2655,388,911,,CANADA,PL,,CANADA PL,,150,200
2807,388,911,N,BOBENE,CT,,N BOBENE CT,,0,0
2808,388,911,N,BOBINE,CT,,N BOBINE CT,,0,0
2811,388,911,N,CANADA PLACE,,,N CANADA PLACE,,150,200
3393,388,ALIAS,N,BEAUBIEN(I),CT,,N BEAUBIEN(I) CT,,150,200,120,E
3862,388,HONORARY,N,CANADA,PL,,N CANADA PL,,150,187,120,E
2647,397,911,,BISSEL,ST,,BISSEL ST,,0,0
2651,401,911,,BROADWAY,ST,,BROADWAY ST,,0,0
2652,401,911,,BWAY,,,BWAY,,0,0
2804,406,911,,MOTELE ANSHE,WAY,,MOTELE ANSHE WAY,,6500,6600
2868,406,911,N,REV JOSEPH SYLVESTER,ST,,N REV JOSEPH SYLVESTER ST,,0,100
3857,406,HONORARY,N,ANSHE MOTELE,WAY,,N ANSHE MOTELE  WAY,,6500,6559,2800,W
3887,406,HONORARY,N,GORDON TECH,DR,,N GORDON TECH DR,,3600,3659,2800,W
3915,406,HONORARY,N,MOTHER TERESA,WAY,,N MOTHER TERESA  WAY,,6300,6357,2800,W
3929,406,HONORARY,N,REV DR JOSEPH SYLVESTER,ST,,N REV DR JOSEPH SYLVESTER ST,,200,1231,2800,W
3874,408,HONORARY,N,DEVRY INSTITUTE OF TECHNOLOGY,CT,,N DEVRY INSTITUTE OF TECHNOLOGY CT,,3246,3359,2500,W
3938,408,HONORARY,N,RICHARD B VALENTIN,WAY,,N RICHARD B VALENTIN  WAY,,3900,3932,2500,W
3947,408,HONORARY,N,ST MARK,DR,,N ST MARK DR,,1000,1031,2500,W
2659,413,911,,CARPENTER,RD,,CARPENTER RD,,6800,7000
2661,413,911,,CLEVE,DR,,CLEVE DR,,400,800
2801,413,911,,MINTER,DR,,MINTER DR,,400,800
2888,413,911,,NILES CENTER,RD,,NILES CENTER RD,,6800,7000
3877,413,HONORARY,N,DR CLEVE MINTER,DR,,N DR CLEVE MINTER DR,,200,468,5600,W
4367,414,NAMING_CONV,N,CENTRAL AVE OVERPASS,,,N CENTRAL AVE OVERPASS,,1800,2199
2877,415,911,N,ST HYACINTH,DR,,N ST HYACINTH DR,,2832,2900
2852,429,911,N,MARY WOLKONSKY,WAY,,N MARY WOLKONSKY WAY,,400,500
3395,429,ALIAS,N,CITY FRONT,DR,,N CITY FRONT DR,,400,499,200,E
2660,432,911,,CHICAGO,AVE,,CHICAGO AVE,,7600,7799
3904,432,HONORARY,N,KURT MATHIASSON,ST,,N KURT MATHIASSON ST,,5200,5327,0
3873,434,HONORARY,N,DANTRELL DAVIS,WAY,,N DANTRELL DAVIS  WAY,,1000,1030,500,W
3953,434,HONORARY,N,"WILLIAM ""BILL"" MOOREHEAD",AVE,,"N WILLIAM ""BILL"" MOOREHEAD AVE",,1300,1326,500,W
2871,436,911,N,ROGER P EKLUND,DR,,N ROGER P EKLUND DR,,4700,4800
3396,440,ALIAS,N,COLUMBUS(L),DR,,N COLUMBUS(L) DR,,150,319,301,E
4371,441,NAMING_CONV,N,LOWER COLUMBUS,DR,,N LOWER COLUMBUS DR,,150,341
2922,449,911,,PUEBLO,AVE,,PUEBLO AVE,,3200,5861
3039,449,911,,THATCHER,,,THATCHER,,3200,3299
3423,449,ALIAS,N,PUEBLO,AVE,,N PUEBLO AVE,,3200,5944,8400,W
3944,450,HONORARY,N,SAINT MARY'S,SQ,,N SAINT MARY'S SQ,,1600,1635,2000,W
3946,450,HONORARY,N,SOPHIE MADEJ,ST,,N SOPHIE MADEJ ST,,1550,1599,2000,W
2865,453,911,N,PHILLIP A LONTOC,,,N PHILLIP A LONTOC,,4323,4400
2822,455,911,N,ELEANOR PARKWAY,,,N ELEANOR PARKWAY,,1600,1600
2818,456,911,N,DR CAESAR PORTES,WAY,,N DR CAESAR PORTES WAY,,700,700
3397,459,ALIAS,N,DES PLAINES RIVER,RD,,N DES PLAINES RIVER RD,,5200,5212,0
2827,460,911,N,HAYMARKET SQUARE SITE,,,N HAYMARKET SQUARE SITE,,150,200
3398,460,ALIAS,N,DES PLAINES,ST,,N DES PLAINES ST,,1,600,630,W
3890,460,HONORARY,N,HAYMARKET SQUARE SITE,ST,,N HAYMARKET SQUARE SITE ST,,150,169,630,W
2817,466,911,N,DAWAGIAC,AVE,,N DAWAGIAC AVE,,0,0
2664,470,911,,DEE,,,DEE,,0,0
2975,476,911,S,EDENS,,,S EDENS,,0,0
2989,476,911,S,I94,,,S I94,,0,0
4369,476,NAMING_CONV,N,IB EDENS,EXPY,,N IB EDENS EXPY,,4400,6499
2820,477,911,N,EDENS,,,N EDENS,,0,0
3399,477,ALIAS,N,EDENS,XPRSS,,N EDENS XPRSS,,4500,6400,0
4390,477,NAMING_CONV,N,OB EDENS,EXPY,,N OB EDENS EXPY,,4400,6401
2680,489,911,E,EISENHOWER,,,E EISENHOWER,,0,0
2686,489,911,E,I290,,,E I290,,0,0
2690,489,911,E,IKE,,,E IKE,,0,0
2736,489,911,I,EISENHOWER,,,I EISENHOWER,,0,0
2740,489,911,I,I290,,,I I290,,0,0
2748,489,911,I,IKE,,,I IKE,,0,0
3888,495,HONORARY,N,GUY MANISCALO SR,AVE,,N GUY MANISCALO SR AVE,,4700,4812,0
2839,499,911,N,JAY J G SCHATZ,WAY,,N JAY J G SCHATZ WAY,,628,628
3875,499,HONORARY,N,DIANA PRINCESS OF WALES,WAY,,N DIANA PRINCESS OF WALES  WAY,,700,759,300,E
3400,504,ALIAS,N,FIELD(I),BLVD,,N FIELD(I) BLVD,,123,312,0
3401,504,ALIAS,N,FIELD(L),BLVD,,N FIELD(L) BLVD,,150,312,0
4368,506,NAMING_CONV,N,FOREST VIEW,AVE,,N FOREST VIEW AVE,,4420,4699
3878,507,HONORARY,N,DR MILTON B ENGEBRETSON,WAY,,N DR MILTON B ENGEBRETSON  WAY,,5100,5159,2900,W
3894,509,HONORARY,N,JEAN PALORMO,DR,,N JEAN PALORMO DR,,2200,2259,900,W
3868,522,HONORARY,N,CHRISTINE BACHI,DR,,N CHRISTINE BACHI DR,,3800,3859,3800,W
3908,522,HONORARY,N,MARA ERKMANIS,DR,,N MARA ERKMANIS DR,,4000,4059,3800,W
3402,525,ALIAS,N,HARBOR(I),DR,,N HARBOR(I) DR,,123,306,400,E
2761,527,911,,ITAL/AM HARLEM,,,ITAL/AM HARLEM,,2500,4000
2813,527,911,N,CHICAGO S LITTLE ITALY,,,N CHICAGO S LITTLE ITALY,,530,4000
2825,527,911,N,HARLEM ITALIAN/AMERICAN BUSINESS ASSOCIATION,,,N HARLEM ITALIAN/AMERICAN BUSINESS ASSOCIATION,,2500,4000
3867,527,HONORARY,N,CHICAGOS LITTLE ITALY,AVE,,N CHICAGOS LITTLE ITALY AVE,,1600,1659,7200,W
3889,527,HONORARY,N,HARLEM ITALIAN/AMERICAN BUSINESS ASSOCIATION,AVE,,N HARLEM ITALIAN/AMERICAN BUSINESS ASSOCIATION AVE,,2500,2559,7200,W
2731,531,911,,HOWSEN,CT,,HOWSEN CT,,0,0
3924,535,HONORARY,N,REV  ANDREW  J  MCDONAGH,DR,,N REV  ANDREW  J  MCDONAGH  DR,,6248,6273,0
2812,541,911,N,CHICAGO PRESS,WAY,,N CHICAGO PRESS WAY,,1100,1200
3941,543,HONORARY,N,ROSE GABELLINI,ST,,N ROSE GABELLINI ST,,1100,1132,1828,W
3871,547,HONORARY,N,CURTIS MAYFIELD,AVE,,N CURTIS MAYFIELD AVE,,800,875,435,W
2855,549,911,N,MONCHILE CONCEPCION,BLVD,,N MONCHILE CONCEPCION BLVD,,1200,1600
2764,558,911,,JANSEN,AVE,,JANSEN AVE,,0,0
2768,566,911,,KASON,AVE,,KASON AVE,,0,0
3884,568,HONORARY,N,EMMA GRADY,ST,,N EMMA GRADY ST,,1400,1456,4732,W
3883,569,HONORARY,N,ELLA LABAGH,DR,,N ELLA LABAGH DR,,4200,4259,4132,W
3949,569,HONORARY,N,STEVE HAMMOND,WAY,,N STEVE HAMMOND  WAY,,3600,3659,4132,W
2819,570,911,N,DR RAMON GARCIA CAMILO,WAY,,N DR RAMON GARCIA CAMILO WAY,,2000,2700
2844,570,911,N,KOREA TOWN,,,N KOREA TOWN,,4400,5200
3879,570,HONORARY,N,DR RAMON GARCIA-CAMILO,WAY,,N DR RAMON GARCIA-CAMILO  WAY,,2000,2659,3200,W
3899,570,HONORARY,N,JUDGE I LANDESMAN,PKWY,,N JUDGE I LANDESMAN PKWY,,7200,7231,3200,W
3903,570,HONORARY,N,KOREA TOWN,AVE,,N KOREA TOWN AVE,,4400,4859,3200,W
3914,570,HONORARY,N,MEL G THILLENS,AVE,,N MEL G THILLENS AVE,,6400,6459,3200,W
3886,575,HONORARY,N,GEORGE B WATERSTRAAT,DR,,N GEORGE B WATERSTRAAT DR,,3700,3761,4200,W
3901,578,HONORARY,N,KEN NORDINE,LN,,N KEN NORDINE LN,,6100,6175,1038,W
2732,601,911,I,194,LOCAL,,I 194 LOCAL,,400,4600
2749,601,911,I,JFK,,,I JFK,,0,0
2750,601,911,I,JFK,LOCAL,,I JFK LOCAL,,400,4600
2751,601,911,I,JFK,XPRSS,,I JFK XPRSS,,400,4600
2986,601,911,S,I90,,,S I90,,0,5599
2987,601,911,S,I90,LOCAL,,S I90 LOCAL,,400,4600
2988,601,911,S,I90,XPRSS,,S I90 XPRSS,,400,4600
2990,601,911,S,I94,LOCAL,,S I94 LOCAL,,400,4600
2991,601,911,S,I94,SB,,S I94 SB,,0,4600
2992,601,911,S,I94,XPRSS,,S I94 XPRSS,,400,4600
2998,601,911,S,JFK,,,S JFK,,0,0
2999,601,911,S,JFK,LOCAL,,S JFK LOCAL,,400,4600
3000,601,911,S,JFK,XPRSS,,S JFK XPRSS,,400,4600
4370,601,NAMING_CONV,N,IB KENNEDY,EXPY,,N IB KENNEDY EXPY,,1,5531
2841,602,911,N,JFK,LOCAL,,N JFK LOCAL,,400,4600
2842,602,911,N,JFK,XPRSS,,N JFK XPRSS,,400,4600
2906,602,911,O,JFK,,,O JFK,,0,0
2907,602,911,O,JFK,LOCAL,,O JFK LOCAL,,400,4600
2908,602,911,O,JFK,XPRSS,,O JFK XPRSS,,400,4600
3403,602,ALIAS,N,KENNEDY,XPRSS,,N KENNEDY XPRSS,,1,5731,0
4391,602,NAMING_CONV,N,OB KENNEDY,EXPY,,N OB KENNEDY EXPY,,1,5536
3939,662,HONORARY,N,RICHARD D CORONA,DR,,N RICHARD D CORONA DR,,3400,3459,4500,W
2940,663,911,,ROSE OF SHARON,DR,,ROSE OF SHARON DR,,800,900
3942,663,HONORARY,N,ROSE OF SHARON,DR,,N ROSE OF SHARON DR,,800,959,4300,W
2826,665,911,N,HAROLD KIEHM,WAY,,N HAROLD KIEHM WAY,,5032,5100
3404,675,ALIAS,N,KOLMAR(W),AVE,,N KOLMAR(W) AVE,,2800,3200,4532,W
2848,678,911,N,LENORA F STEWART,AVE,,N LENORA F STEWART AVE,,150,200
3405,678,ALIAS,N,LA CROSS,AVE,,N LA CROSS AVE,,132,6400,4832,W
3406,678,ALIAS,N,LACROSSE,AVE,,N LACROSSE AVE,,132,6400,4832,W
2882,679,911,N,VICTOR SKREBNESKI,WAY,,N VICTOR SKREBNESKI WAY,,1300,1400
3043,679,911,,VICTOR SKREBWESKI,WAY,,VICTOR SKREBWESKI WAY,,1300,1400
3412,679,ALIAS,N,LASALLE,DR,,N LASALLE DR,,328,1720,140,W
3872,679,HONORARY,N,D.L. MOODY PARK,WAY,,N D.L. MOODY PARK WAY,,1600,1660,140,W
3911,679,HONORARY,N,MARVIN E BECKMEN,WAY,,N MARVIN E BECKMEN  WAY,,800,848,140,W
4372,681,NAMING_CONV,N,LOWER LA SALLE,ST,,N LOWER LA SALLE ST,,312,349
3413,682,ALIAS,N,LASALLE,ST,,N LASALLE ST,,1,328,140,W
3869,682,HONORARY,N,COL JACOB ARVEY,WAY,,N COL JACOB ARVEY  WAY,,150,167,140,W
2845,685,911,N,LAKE SHORE,DR,E,N LAKE SHORE DR E,,0,0
2846,685,911,N,LAKE SHORE,DR,W,N LAKE SHORE DR W,,2800,5050
3407,685,ALIAS,N,LAKE SHORE LOCAL,DR,,N LAKE SHORE LOCAL DR,,600,3240,0
3408,685,ALIAS,N,LAKE SHORE(L),DR,,N LAKE SHORE(L) DR,,400,529,0
3409,685,ALIAS,N,LAKE SHORE(W),DR,,N LAKE SHORE(W) DR,,600,3240,0
2860,686,911,N,NB LSD,,,N NB LSD,,1,5699
2863,686,911,N,OB LSD,,,N OB LSD,,1,5699
4389,686,NAMING_CONV,N,NB OUTER LAKE SHORE,DR,,N NB OUTER LAKE SHORE DR,,1,5699
2834,688,911,N,IB LSD,,,N IB LSD,,1,5699
2875,688,911,N,SB LSD,,,N SB LSD,,1,5699
4394,688,NAMING_CONV,N,SB OUTER LAKE SHORE,DR,,N SB OUTER LAKE SHORE DR,,1,5699
4373,689,NAMING_CONV,N,LOWER LAKE SHORE,DR,,N LOWER LAKE SHORE DR,,400,499
4392,691,NAMING_CONV,N,OUTER LAKE SHORE DR,SR,,N OUTER LAKE SHORE DR SR,,5507,5599
2857,693,911,N,MOTHER CABRINI,DR,,N MOTHER CABRINI DR,,2520,2534
2821,700,911,N,ELDER ISAAC SR BROWN,ST,,N ELDER ISAAC SR BROWN ST,,5200,5400
3925,700,HONORARY,N,REV CHARLIE D MURRAY,AVE,,N REV CHARLIE D MURRAY AVE,,400,536,5200,W
3926,700,HONORARY,N,REV COLUMBUS EWING,AVE,,N REV COLUMBUS EWING AVE,,1200,1225,5200,W
2772,702,911,,LARABEE,ST,,LARABEE ST,,0,0
2861,702,911,N,NORTH ELECTRIC,AVE,,N NORTH ELECTRIC AVE,,700,800
3882,702,HONORARY,N,ELECTRIC,AVE,,N ELECTRIC AVE,,700,709,600,W
2847,706,911,N,LAVERNE,AVE,,N LAVERNE AVE,,0,0
2849,706,911,N,LESLEY KELLY,ST,,N LESLEY KELLY ST,,134,200
3932,706,HONORARY,N,REV JESSE D JORDAN,AVE,,N REV JESSE D JORDAN AVE,,800,831,5000,W
3934,706,HONORARY,N,REV LESLEY KELLY,ST,,N REV LESLEY KELLY ST,,144,185,5000,W
3870,707,HONORARY,N,CONGREGATIONAL,WAY,,N CONGREGATIONAL  WAY,,5400,5439,5032,W
3415,710,ALIAS,N,LEMAI,AVE,,N LEMAI AVE,,6214,6436,5232,W
3858,714,HONORARY,N,AUDREY QUINA STEVENSON,ST,,N AUDREY QUINA STEVENSON ST,,2800,2933,2200,W
3895,714,HONORARY,N,JIM LEVATINO,ST,,N JIM LEVATINO ST,,3100,3125,2200,W
3931,714,HONORARY,N,REV FRENCHIE SMITH,ST,,N REV FRENCHIE SMITH ST,,1,127,2200,W
2777,720,911,,LONGMEADOW,AVE,,LONGMEADOW AVE,,6485,6499
2793,730,911,,MARY SZATH,LN,,MARY SZATH LN,,2212,2212
2879,730,911,N,SZATHMARY,LN,,N SZATHMARY LN,,2212,2212
3898,730,HONORARY,N,JOSEPH K DINKEL,DR,,N JOSEPH K DINKEL DR,,3300,3361,0
3900,730,HONORARY,N,KARL LASCHET STRASSE,AVE,,N KARL LASCHET STRASSE AVE,,4700,4705,0
3948,730,HONORARY,N,STEVE GOODMAN,WAY,,N STEVE GOODMAN  WAY,,4500,4561,0
3935,739,HONORARY,N,REV WILLIE F JORDAN SR,AVE,,N REV WILLIE F JORDAN SR AVE,,800,859,5300,W
3859,752,HONORARY,N,BERNADETTE NASTALI,DR,,N BERNADETTE NASTALI DR,,4400,4459,4332,W
3418,785,ALIAS,N,MARIN(E),DR,,N MARIN(E) DR,,1218,1531,0
3417,786,ALIAS,N,MARIN,DR,,N MARIN DR,,1031,1538,0
3416,790,ALIAS,N,MACCHESNEY,CT,,N MACCHESNEY CT,,300,340,72,E
2790,804,911,,MARCY,ST,,MARCY ST,,0,0
3936,807,HONORARY,N,REV WILLIE L HUDSON D D,DR,,N REV WILLIE L HUDSON D D DR,,1200,1273,1838,W
3951,809,HONORARY,N,THEODORE PATRONSKI,,,N THEODORE PATRONSKI,,2700,2759,5900,W
2853,812,911,N,MASASOIT,AVE,,N MASASOIT AVE,,0,0
3927,816,HONORARY,N,REV DONALD H WHEAT,DR,,N REV DONALD H WHEAT DR,,200,245,5900,W
2778,817,911,,MAC ALPIN,AVE,,MAC ALPIN AVE,,0,0
4378,817,NAMING_CONV,N,MC ALPIN,AVE,,N MC ALPIN AVE,,0,7199
4379,818,NAMING_CONV,N,MC AULEY,CT,,N MC AULEY CT,,6300,6400
2779,819,911,,MAC CLELLAN,AVE,,MAC CLELLAN AVE,,0,0
4380,819,NAMING_CONV,N,MC CLELLAN,AVE,,N MC CLELLAN AVE,,6141,6299
2780,820,911,,MAC CLURG,CT,,MAC CLURG CT,,0,0
4381,820,NAMING_CONV,N,MC CLURG,CT,,N MC CLURG CT,,400,699
2781,821,911,,MAC COOK,AVE,,MAC COOK AVE,,0,0
4382,821,NAMING_CONV,N,MC COOK,AVE,,N MC COOK AVE,,5940,5999
3411,822,ALIAS,N,LAKEFRONT BUSWAY,,,N LAKEFRONT BUSWAY,,1,150,0
2782,823,911,,MAC CORMICK,RD,,MAC CORMICK RD,,0,0
4383,823,NAMING_CONV,N,MC CORMICK,RD,,N MC CORMICK RD,,6200,6399
4384,824,NAMING_CONV,N,MC CREA,DR,,N MC CREA DR,,100,239
4385,825,NAMING_CONV,N,MC CUTCHEON,TER,,N MC CUTCHEON TER,,4900,4929
2787,827,911,,MAC LEOD,AVE,,MAC LEOD AVE,,0,0
4386,827,NAMING_CONV,N,MC LEOD,AVE,,N MC LEOD AVE,,6000,6138
2788,828,911,,MAC VICKER,AVE,,MAC VICKER AVE,,0,0
2789,828,911,,MAC VICKERS,AVE,,MAC VICKERS AVE,,0,0
4387,828,NAMING_CONV,N,MC VICKER,AVE,,N MC VICKER AVE,,1600,7399
2805,839,911,N,BAUMHART,PL,,N BAUMHART PL,,800,900
2837,839,911,N,JACK BRICKHOUSE,WAY,,N JACK BRICKHOUSE WAY,,400,430
3421,839,ALIAS,N,MICHIGAN(L),AVE,,N MICHIGAN(L) AVE,,150,529,100,E
3907,839,HONORARY,N,LAWRENCE PUCCI,WAY,,N LAWRENCE PUCCI  WAY,,200,250,100,E
3950,839,HONORARY,N,THE MAGNIFICENT MILE,,,N THE MAGNIFICENT MILE,,300,980,100,E
3430,840,ALIAS,N,TOWER,CT,,N TOWER CT,,800,829,0
4374,841,NAMING_CONV,N,LOWER MICHIGAN,AVE,,N LOWER MICHIGAN AVE,,200,599
3419,842,ALIAS,N,MEIS VAN DER ROE,WAY,,N MEIS VAN DER ROE WAY,,500,938,0
3420,842,ALIAS,N,MEIS VAN DER ROHE,WAY,,N MEIS VAN DER ROHE WAY,,500,938,0
3422,842,ALIAS,N,MIES VANDERROHE,WAY,,N MIES VANDERROHE WAY,,500,938,200,E
3428,842,ALIAS,N,SENECA,ST,,N SENECA ST,,500,732,0
3431,842,ALIAS,N,VAN DER ROHE,WAY,,N VAN DER ROHE WAY,,500,938,0
2799,844,911,,MILTMORE,AVE,,MILTMORE AVE,,0,0
3880,845,HONORARY,N,EARL WEBER,PL,,N EARL WEBER PL,,4744,4790,0
3897,845,HONORARY,N,JOSE MARTI,DR,,N JOSE MARTI DR,,2609,2665,0
3921,845,HONORARY,N,POLISH VILLAGE,,,N POLISH VILLAGE,,2800,3200,0
2800,846,911,,MINEHAHA,AVE,,MINEHAHA AVE,,0,0
3856,849,HONORARY,N,ALME MOODY,WAY,,N ALME MOODY  WAY,,1300,1461,532,W
4388,852,NAMING_CONV,N,MONTCLARE,AVE,,N MONTCLARE AVE,,2500,5531
2806,857,911,N,BOB COLE,CT,,N BOB COLE CT,,6945,6965
2816,859,911,N,CROATIA,DR,,N CROATIA DR,,6330,6400
2859,868,911,N,NARAGANSETT,AVE,,N NARAGANSETT AVE,,0,0
2886,874,911,,NAVAHO,AVE,,NAVAHO AVE,,6200,6459
2887,890,911,,NICOLLET,AVE,,NICOLLET AVE,,0,0
3917,891,HONORARY,N,NORWOOD PARK HOME,DR,,N NORWOOD PARK HOME DR,,5700,5775,7200,W
3394,898,ALIAS,N,BRANCH,ST,,N BRANCH ST,,900,1400,800,W
3910,905,HONORARY,N,MARIE NOEL,DR,,N MARIE NOEL DR,,7300,7349,2300,W
2716,906,911,,FATHER JOHN BROWN,BLVD,,FATHER JOHN BROWN BLVD,,100,134
2854,906,911,N,METROPOLITAN ANDREY SHEPTYSKY,WAY,,N METROPOLITAN ANDREY SHEPTYSKY WAY,,800,900
2864,906,911,N,PATRIARCH JOSEPH SLIPYJ,WAY,,N PATRIARCH JOSEPH SLIPYJ WAY,,700,800
3885,906,HONORARY,N,FR JOHN BROWN,BLVD,,N FR JOHN BROWN BLVD,,100,134,2300,W
3919,906,HONORARY,N,PATRIARCH JOSYF SLIPYJ,WAY,,N PATRIARCH JOSYF SLIPYJ  WAY,,700,859,2300,W
3933,907,HONORARY,N,REV JOSEPH F OGNIBENE,AVE,,N REV JOSEPH F OGNIBENE AVE,,4700,4739,8700,W
3928,913,HONORARY,N,REV DONALD J AHEARN,DR,,N REV DONALD J AHEARN DR,,7200,7259,7400,W
2851,923,911,N,MARGARET HARRIGAN MALL,,,N MARGARET HARRIGAN MALL,,2000,2100
3909,923,HONORARY,N,MARGARET HARRIGAN MALL,ST,,N MARGARET HARRIGAN MALL ST,,2000,2059,700,W
