Street_ID,Base_Street_ID,Alias Type,Pre Dir,Street Name,Type,Suffix,FULLNAME,Tiered?,Min Address,Max Address,Chicago Coord,Chicago Coord Dir
375,0,,N,ARTESIAN,AVE,,N ARTESIAN AVE,,200,7499,2432,W
376,0,,N,ASHLAND,AVE,,N ASHLAND AVE,,0,7799,1600,W
377,0,,N,ASHLAND,BLVD,,N ASHLAND BLVD,,6800,7438,1600,W
378,0,,N,ASTOR,ST,,N ASTOR ST,,1200,1599,50,E
379,0,,N,AUSTIN AV JFK,XR,,N AUSTIN AV JFK XR,,0,5499
380,0,,N,AUSTIN,AVE,,N AUSTIN AVE,,1600,6199,6000,W
381,0,,N,AUSTIN,BLVD,,N AUSTIN BLVD,,1,1599,6000,W
382,0,,N,AVERS,AVE,,N AVERS AVE,,0,6399,3832,W
383,0,,N,AVONDALE,AVE,,N AVONDALE AVE,,0,6799,0
384,0,,N,BAGGOT,CT,,N BAGGOT CT,,6300,6399
385,0,,N,BAUWANS,ST,,N BAUWANS ST,,1300,1400,0
386,0,,N,BAY,CT,,N BAY CT,,3200,3261,2708,W
387,0,,N,BEACON,ST,,N BEACON ST,,4400,4799,1338,W
388,0,,N,BEAUBIEN,CT,,N BEAUBIEN CT,,140,199,120,E
389,0,,N,BELL,AVE,,N BELL AVE,,132,7599,2232,W
390,0,,N,BELMONT HARBOR ACCESS,RD,,N BELMONT HARBOR ACCESS RD,,3100,3199,0
391,0,,N,BELMONT HARBOR,DR,,N BELMONT HARBOR DR,,3400,3559,3600,W
392,0,,N,BERNARD,ST,,N BERNARD ST,,2400,6299,3434,W
393,0,,N,BESLY,CT,,N BESLY CT,,1600,1899,1408,W
394,0,,N,BESSIE COLEMAN,DR,,N BESSIE COLEMAN DR,,0,10003,10432,W
395,0,,N,BINGHAM,ST,,N BINGHAM ST,,2000,2199,2518,W
396,0,,N,BISHOP,ST,,N BISHOP ST,,1,831,1438,W
397,0,,N,BISSELL,ST,,N BISSELL ST,,1630,2299,832,W
398,0,,N,BOSWORTH,AVE,,N BOSWORTH AVE,,1200,7699,1530,W
399,0,,N,BOWMANVILLE,AVE,,N BOWMANVILLE AVE,,0,5499,0
400,0,,N,BREAKWATER ACCESS,,,N BREAKWATER ACCESS,,152,399,600,E
401,0,,N,BROADWAY,,,N BROADWAY,,2800,6399,0
402,0,,N,BRYN MAWR AV LSD,ER,,N BRYN MAWR AV LSD ER,,0,5599
403,0,,N,BURLING,ST,,N BURLING ST,,0,2999,728,W
404,0,,N,BUSSE,AVE,,N BUSSE AVE,,5000,5027,6710,W
405,0,,N,CALDWELL,AVE,,N CALDWELL AVE,,5700,7199,0
406,0,,N,CALIFORNIA,AVE,,N CALIFORNIA AVE,,1,7599,2800,W
407,0,,N,CAMBRIDGE,AVE,,N CAMBRIDGE AVE,,800,3199,536,W
408,0,,N,CAMPBELL,AVE,,N CAMPBELL AVE,,1,7499,2500,W
409,0,,N,CANAL,ST,,N CANAL ST,,0,499,500,W
410,0,,N,CANFIELD,AVE,,N CANFIELD AVE,,5130,6399,7900,W
411,0,,N,CANNON,DR,,N CANNON DR,,1700,2799,0
412,0,,N,CARPENTER,ST,,N CARPENTER ST,,1,899,1032,W
413,0,,N,CENTRAL,AVE,,N CENTRAL AVE,,0,6999,5600,W
414,0,,N,CENTRAL,AVE,OP,N CENTRAL AVE OP,,1800,2199,5600,W
415,0,,N,CENTRAL PARK,AVE,,N CENTRAL PARK AVE,,200,6399,3600,W
416,0,,N,CENTRAL PARK,BLVD,,N CENTRAL PARK BLVD,,401,459,3600,W
417,0,,N,CENTRAL PARK,BLVD,E,N CENTRAL PARK BLVD E,,0,0
418,0,,N,CENTRAL PARK,BLVD,W,N CENTRAL PARK BLVD W,,0,442
419,0,,N,CENTRAL PARK,DR,,N CENTRAL PARK DR,,1,442,3600,W
420,0,,N,CENTRAL PARK,SD,,N CENTRAL PARK SD,,412,442,3600,W
421,0,,N,CHALMERS,ST,,N CHALMERS ST,,2300,2399,900,W
422,0,,N,CHERRY,AVE,,N CHERRY AVE,,1101,1599,0
423,0,,N,CHESTER,AVE,,N CHESTER AVE,,4400,5599,8500,W
424,0,,N,CHICORA,AVE,,N CHICORA AVE,,6500,6999,5700,W
425,0,,N,CHILDRENS,PLZ,,N CHILDRENS PLZ,,2300,2399,724,W
426,0,,N,CHRISTIANA,AVE,,N CHRISTIANA AVE,,600,6199,3332,W
427,0,,N,CHURCHILL ROW ACCESS,,,N CHURCHILL ROW ACCESS,,1800,1899,2132,W
428,0,,N,CICERO,AVE,,N CICERO AVE,,0,6399,4800,W
429,0,,N,CITYFRONT PLAZA,DR,,N CITYFRONT PLAZA DR,,0,499,200,E
430,0,,N,CLAREMONT,AVE,,N CLAREMONT AVE,,300,7599,2332,W
431,0,,N,CLARENDON,AVE,,N CLARENDON AVE,,3912,4799,800,W
432,0,,N,CLARK,ST,,N CLARK ST,,0,7799,0
433,0,,N,CLEAVER,ST,,N CLEAVER ST,,1100,1499,1432,W
434,0,,N,CLEVELAND,AVE,,N CLEVELAND AVE,,800,2399,500,W
435,0,,N,CLIFFORD,AVE,,N CLIFFORD AVE,,5729,5799,5000,W
436,0,,N,CLIFTON,AVE,,N CLIFTON AVE,,1900,4799,1126,W
437,0,,N,CLINTON,ST,,N CLINTON ST,,1,529,540,W
438,0,,N,CLOVER,ST,,N CLOVER ST,,4000,4099,4614,W
439,0,,N,CLYBOURN,AVE,,N CLYBOURN AVE,,1200,3199,0
440,0,,N,COLUMBUS,DR,,N COLUMBUS DR,,1,529,301,E
441,0,,N,COLUMBUS LOWER,DR,,N COLUMBUS LOWER DR,,150,341,301,E
442,0,,N,COMMONS,DR,,N COMMONS DR,,4600,4699,8430,W
443,0,,N,COMMONWEALTH,AVE,,N COMMONWEALTH AVE,,2300,2939,340,W
444,0,,N,CONSERVATORY,DR,,N CONSERVATORY DR,,200,410,3600,W
445,0,,N,CRILLY,CT,,N CRILLY CT,,1700,1799,224,W
446,0,,N,CROSBY,ST,,N CROSBY ST,,920,1199,600,W
447,0,,N,CTA BUS,LN,,N CTA BUS LN,,530,599,0
448,0,,N,CTA BUS TURN,,,N CTA BUS TURN,,5510,5599,0
449,0,,N,CUMBERLAND,AVE,,N CUMBERLAND AVE,,3200,5899,8400,W
450,0,,N,DAMEN,AVE,,N DAMEN AVE,,0,7599,2000,W
451,0,,N,DAVLIN,CT,,N DAVLIN CT,,3000,3199,3946,W
452,0,,N,DAWSON,AVE,,N DAWSON AVE,,2800,2999,3432,W
453,0,,N,DAYTON,ST,,N DAYTON ST,,1400,4399,832,W
454,0,,N,DEAN,ST,,N DEAN ST,,1334,1399,1700,W
455,0,,N,DEARBORN,PKWY,,N DEARBORN PKWY,,1500,1599,36,W
456,0,,N,DEARBORN,ST,,N DEARBORN ST,,1,1499,36,W
457,0,,N,DELPHIA,AVE,,N DELPHIA AVE,,4500,5599,8600,W
458,0,,N,DES PLAINES RIVER,,,N DES PLAINES RIVER,,3300,5999,0
459,0,,N,DESPLAINES,RD,,N DESPLAINES RD,,5200,5229,9400,W
460,0,,N,DESPLAINES,ST,,N DESPLAINES ST,,1,599,630,W
461,0,,N,DEWITT,PL,,N DEWITT PL,,830,931,238,E
462,0,,N,DICKINSON,AVE,,N DICKINSON AVE,,4100,4199,0
463,0,,N,DIVISION,ST,,N DIVISION ST,,4200,4399,1200,W
464,0,,N,DOMINICK,ST,,N DOMINICK ST,,2000,2243,0
465,0,,N,DOVER,ST,,N DOVER ST,,4400,4799,1400,W
466,0,,N,DOWAGIAC,AVE,,N DOWAGIAC AVE,,6700,6999,5400,W
467,0,,N,DRAKE,AVE,,N DRAKE AVE,,400,6399,3532,W
468,0,,N,EAST CIRCLE,AVE,,N EAST CIRCLE AVE,,5700,5999,7034,W
469,0,,N,EAST DRIVE OF OAKLEY,AVE,,N EAST DRIVE OF OAKLEY AVE,,2129,2233,2258,W
470,0,,N,EAST RIVER,RD,,N EAST RIVER RD,,4400,5999,8800,W
471,0,,N,EASTLAKE,TER,,N EASTLAKE TER,,7500,7799,1320,W
472,0,,N,EDENS CALDWELL AV,ER,,N EDENS CALDWELL AV ER,,5900,6099,0
473,0,,N,EDENS CALDWELL,ER,,N EDENS CALDWELL ER,,6000,6099,0
474,0,,N,EDENS CICERO AV,XR,,N EDENS CICERO AV XR,,5430,5699,0
475,0,,N,EDENS ELSTON AV,ER,,N EDENS ELSTON AV ER,,4930,5099,0
476,0,,N,EDENS,EXPY,IB,N EDENS EXPY IB,,4400,6499,0
477,0,,N,EDENS,EXPY,OB,N EDENS EXPY OB,,4400,6401,0
478,0,,N,EDENS FOSTER AV,ER,,N EDENS FOSTER AV ER,,5200,5299,0
479,0,,N,EDENS FOSTER AV,XR,,N EDENS FOSTER AV XR,,5200,5299,0
480,0,,N,EDENS IB,ER,,N EDENS IB ER,,4326,4399,0
481,0,,N,EDENS OB,ER,,N EDENS OB ER,,4404,4641,0
482,0,,N,EDENS PETERSON AV,ER,,N EDENS PETERSON AV ER,,6000,6099,0
483,0,,N,EDENS PETERSON AV,XR,,N EDENS PETERSON AV XR,,5900,6099,0
484,0,,N,EDENS,PKWY,,N EDENS PKWY,,5400,5499,4812,W
485,0,,N,EDENS WILSON AV,ER,,N EDENS WILSON AV ER,,4600,4799,0
486,0,,N,EDENS WILSON AV,XR,,N EDENS WILSON AV XR,,4449,4599,0
487,0,,N,EDGEBROOK,TER,,N EDGEBROOK TER,,6700,6799,5924,W
488,0,,N,EDGEWATER BEACH,DR,,N EDGEWATER BEACH DR,,5403,5430,0
489,0,,N,EDWARD,CT,,N EDWARD CT,,2100,2159,749,W
490,0,,N,ELAINE,PL,,N ELAINE PL,,3400,3499,700,W
491,0,,N,ELBRIDGE,AVE,,N ELBRIDGE AVE,,3000,3099,3600,W
492,0,,N,ELIZABETH,ST,,N ELIZABETH ST,,1,933,1232,W
493,0,,N,ELK GROVE,AVE,,N ELK GROVE AVE,,1400,1599,0
494,0,,N,ELMHURST,RD,,N ELMHURST RD,,6700,6731,0
495,0,,N,ELSTON,AVE,,N ELSTON AVE,,825,6199,0
496,0,,N,EMMETT,ST,,N EMMETT ST,,2600,2699,0
497,0,,N,ERNST,CT,,N ERNST CT,,856,999,100,E
498,0,,N,EXCHANGE,CT,,N EXCHANGE CT,,1,24,0
499,0,,N,FAIRBANKS,CT,,N FAIRBANKS CT,,528,799,300,E
500,0,,N,FAIRFIELD,AVE,,N FAIRFIELD AVE,,200,7431,2732,W
501,0,,N,FAIRVIEW,AVE,,N FAIRVIEW AVE,,5544,5670,8300,W
502,0,,N,FELTON,CT,,N FELTON CT,,1126,1199,362,W
503,0,,N,FERN,CT,,N FERN CT,,1700,1799,418,W
504,0,,N,FIELD,BLVD,,N FIELD BLVD,,123,312,400,E
505,0,,N,FOREST GLEN,AVE,,N FOREST GLEN AVE,,5270,6254,0
506,0,,N,FORESTVIEW,AVE,,N FORESTVIEW AVE,,4420,4699,8750,W
507,0,,N,FRANCISCO,AVE,,N FRANCISCO AVE,,1,7599,2900,W
508,0,,N,FRANKLIN,ST,,N FRANKLIN ST,,1,931,300,W
509,0,,N,FREMONT,ST,,N FREMONT ST,,1500,3999,900,W
510,0,,N,FRONTIER,AVE,,N FRONTIER AVE,,1140,1534,648,W
511,0,,N,GARLAND,CT,,N GARLAND CT,,1,299,70,E
512,0,,N,GARVEY,CT,,N GARVEY CT,,200,299,69,W
513,0,,N,GENEVA,TER,,N GENEVA TER,,2201,2699,600,W
514,0,,N,GLENWOOD,AVE,,N GLENWOOD AVE,,0,7137,1400,W
515,0,,N,GRAHAM,CT,,N GRAHAM CT,,1334,1346,0
516,0,,N,GREEN,ST,,N GREEN ST,,1,899,832,W
517,0,,N,GREENVIEW,AVE,,N GREENVIEW AVE,,0,7699,1500,W
518,0,,N,GRESHAM,AVE,,N GRESHAM AVE,,2900,3099,3534,W
519,0,,N,HALSTED,ST,,N HALSTED ST,,1,3799,800,W
520,0,,N,HAMILTON,AVE,,N HAMILTON AVE,,2200,7399,2100,W
521,0,,N,HAMLIN AV JFK,EXPY,,N HAMLIN AV JFK EXPY,,3500,3599,0
522,0,,N,HAMLIN,AVE,,N HAMLIN AVE,,300,6399,3800,W
523,0,,N,HAMLIN,BLVD,,N HAMLIN BLVD,,1,299,3800,W
524,0,,N,HAMPDEN,CT,,N HAMPDEN CT,,2600,2799,442,W
525,0,,N,HARBOR,DR,,N HARBOR DR,,150,225,400,E
526,0,,N,HARDING,AVE,,N HARDING AVE,,0,6299,3932,W
527,0,,N,HARLEM,AVE,,N HARLEM AVE,,0,7598,7200,W
528,0,,N,HART,ST,,N HART ST,,400,437,1926,W
529,0,,N,HARTLAND,CT,,N HARTLAND CT,,500,2799,1744,W
530,0,,N,HASKINS,AVE,,N HASKINS AVE,,7716,7799,1734,W
531,0,,N,HAUSSEN,CT,,N HAUSSEN CT,,3000,3199,3900,W
532,0,,N,HAZEL,ST,,N HAZEL ST,,4200,4599,842,W
533,0,,N,HENKE,PL,,N HENKE PL,,6848,6951,12506,W
534,0,,N,HERMITAGE,AVE,,N HERMITAGE AVE,,35,7752,1732,W
535,0,,N,HIAWATHA,AVE,,N HIAWATHA AVE,,6016,7150,0
536,0,,N,HICKORY,AVE,,N HICKORY AVE,,1004,1399,860,W
537,0,,N,HINSDALE,RD,,N HINSDALE RD,,6840,7015,12400,W
538,0,,N,HOBSON,AVE,,N HOBSON AVE,,2048,2099,1700,W
539,0,,N,HOLDEN,CT,,N HOLDEN CT,,1,99,25,E
540,0,,N,HOLLY,AVE,,N HOLLY AVE,,2000,2099,1630,W
541,0,,N,HOMAN,AVE,,N HOMAN AVE,,200,1599,3400,W
542,0,,N,HOMAN,BLVD,,N HOMAN BLVD,,1,199,3400,W
543,0,,N,HONORE,ST,,N HONORE ST,,900,7399,1828,W
544,0,,N,HOOKER,ST,,N HOOKER ST,,931,1504,800,W
545,0,,N,HOWE,ST,,N HOWE ST,,900,2099,634,W
546,0,,N,HOYNE,AVE,,N HOYNE AVE,,1,7599,2100,W
547,0,,N,HUDSON,AVE,,N HUDSON AVE,,658,3199,435,W
548,0,,N,HUGUELET,PL,,N HUGUELET PL,,900,932,0
549,0,,N,HUMBOLDT,BLVD,,N HUMBOLDT BLVD,,0,2199,3000,W
550,0,,N,HUMBOLDT,BLVD,E,N HUMBOLDT BLVD E,,0,2135,3000,W
551,0,,N,HUMBOLDT,BLVD,W,N HUMBOLDT BLVD W,,0,2198,3000,W
552,0,,N,HUMBOLDT,DR,,N HUMBOLDT DR,,0,2198,3000,W
553,0,,N,HUMBOLDT,SD,,N HUMBOLDT SD,,0,2198,3000,W
554,0,,N,IB KENNEDY EXPRESS,ER,,N IB KENNEDY EXPRESS ER,,4404,4499,0
555,0,,N,INDIAN,RD,,N INDIAN RD,,5700,6399,5200,W
556,0,,N,IONIA,AVE,,N IONIA AVE,,6000,7199,0
557,0,,N,IRENE,AVE,,N IRENE AVE,,3200,3299,3120,W
558,0,,N,JANSSEN,AVE,,N JANSSEN AVE,,2200,4999,1434,W
559,0,,N,JEAN,AVE,,N JEAN AVE,,6700,6899,6024,W
560,0,,N,JEFFERSON,ST,,N JEFFERSON ST,,1,499,600,W
561,0,,N,JERSEY,AVE,,N JERSEY AVE,,5600,6199,3200,W
562,0,,N,JESSIE,CT,,N JESSIE CT,,400,435,2050,W
563,0,,N,JONES,ST,,N JONES ST,,2600,2699,2318,W
564,0,,N,JUSTINE,ST,,N JUSTINE ST,,200,399,1532,W
565,0,,N,KARLOV,AVE,,N KARLOV AVE,,1,6399,4100,W
566,0,,N,KASSON,AVE,,N KASSON AVE,,4424,4733,4032,W
567,0,,N,KEARSARGE,AVE,,N KEARSARGE AVE,,2900,3018,4152,W
568,0,,N,KEATING,AVE,,N KEATING AVE,,1400,6399,4732,W
569,0,,N,KEDVALE,AVE,,N KEDVALE AVE,,800,6399,4132,W
570,0,,N,KEDZIE,AVE,,N KEDZIE AVE,,0,7599,3200,W
571,0,,N,KEDZIE,BLVD,,N KEDZIE BLVD,,0,2599,3200,W
572,0,,N,KEDZIE,BLVD,E,N KEDZIE BLVD E,,0,2543
573,0,,N,KEDZIE,BLVD,W,N KEDZIE BLVD W,,0,2548
574,0,,N,KEDZIE,SD,,N KEDZIE SD,,0,2548,3200,W
575,0,,N,KEELER,AVE,,N KEELER AVE,,1,6399,4200,W
576,0,,N,KEENE,AVE,,N KEENE AVE,,6200,6299,4700,W
577,0,,N,KELSO,AVE,,N KELSO AVE,,4600,4799,4134,W
578,0,,N,KENMORE,AVE,,N KENMORE AVE,,1836,6521,1038,W
579,0,,N,KENNEDY ADDISON ST,ER,,N KENNEDY ADDISON ST ER,,3344,3699,0
580,0,,N,KENNEDY ADDISON ST,XR,,N KENNEDY ADDISON ST XR,,3400,3799,0
581,0,,N,KENNEDY ARMITAGE AV,ER,,N KENNEDY ARMITAGE AV ER,,1900,2099,0
582,0,,N,KENNEDY ARMITAGE AV,XR,,N KENNEDY ARMITAGE AV XR,,1900,2099,0
583,0,,N,KENNEDY AUGUSTA BL,XR,,N KENNEDY AUGUSTA BL XR,,846,959,0
584,0,,N,KENNEDY BELMONT AV,XR,,N KENNEDY BELMONT AV XR,,3100,3199,0
585,0,,N,KENNEDY BRYN MAWR AV,XR,,N KENNEDY BRYN MAWR AV XR,,5513,5599,0
586,0,,N,KENNEDY CALIFORNIA AV,ER,,N KENNEDY CALIFORNIA AV ER,,2900,2999,0
587,0,,N,KENNEDY CALIFORNIA AV,XR,,N KENNEDY CALIFORNIA AV XR,,2816,2999,0
588,0,,N,KENNEDY CANFIELD AV,ER,,N KENNEDY CANFIELD AV ER,,7633,7799,0
589,0,,N,KENNEDY CENTRAL AV,ER,,N KENNEDY CENTRAL AV ER,,5056,5099,0
590,0,,N,KENNEDY CENTRAL AV,XR,,N KENNEDY CENTRAL AV XR,,5042,5199,0
591,0,,N,KENNEDY CUMBERLAND AV,ER,,N KENNEDY CUMBERLAND AV ER,,5800,5898,0
592,0,,N,KENNEDY CUMBERLAND AV,XR,,N KENNEDY CUMBERLAND AV XR,,5700,5815,0
593,0,,N,KENNEDY DAMEN AV,ER,,N KENNEDY DAMEN AV ER,,2110,2199,0
594,0,,N,KENNEDY DAMEN AV,XR,,N KENNEDY DAMEN AV XR,,2154,2299,0
595,0,,N,KENNEDY DIVERSEY AV,ER,,N KENNEDY DIVERSEY AV ER,,2700,2799,0
596,0,,N,KENNEDY DIVERSEY AV,XR,,N KENNEDY DIVERSEY AV XR,,2640,2799,0
597,0,,N,KENNEDY DIVISION ST,ER,,N KENNEDY DIVISION ST ER,,1034,1399,0
598,0,,N,KENNEDY DIVISION ST,XR,,N KENNEDY DIVISION ST XR,,1036,1399,0
599,0,,N,KENNEDY EXPRESS,ER,,N KENNEDY EXPRESS ER,,4404,4499
600,0,,N,KENNEDY EXPRESS,RL,,N KENNEDY EXPRESS RL,,608,4403,0
601,0,,N,KENNEDY,EXPY,IB,N KENNEDY EXPY IB,,1,5531,0
602,0,,N,KENNEDY,EXPY,OB,N KENNEDY EXPY OB,,1,5536,0
603,0,,N,KENNEDY FOSTER AV,ER,,N KENNEDY FOSTER AV ER,,5130,5299,0
604,0,,N,KENNEDY FOSTER AV,XR,,N KENNEDY FOSTER AV XR,,5108,5199,0
605,0,,N,KENNEDY FULLERTON AV,ER,,N KENNEDY FULLERTON AV ER,,2338,2599,0
606,0,,N,KENNEDY FULLERTON AV,XR,,N KENNEDY FULLERTON AV XR,,0,2599,0
607,0,,N,KENNEDY HAMLIN AV,ER,,N KENNEDY HAMLIN AV ER,,3400,3499,0
608,0,,N,KENNEDY HARLEM AV IB,ER,,N KENNEDY HARLEM AV IB ER,,5533,5599,0
609,0,,N,KENNEDY IB,ER,,N KENNEDY IB ER,,4536,4799,0
610,0,,N,KENNEDY IRVING PARK RD,ER,,N KENNEDY IRVING PARK RD ER,,3904,4099,0
611,0,,N,KENNEDY IRVING PARK RD,XR,,N KENNEDY IRVING PARK RD XR,,3924,3999,0
612,0,,N,KENNEDY KEDZIE AV,ER,,N KENNEDY KEDZIE AV ER,,3050,3199,0
613,0,,N,KENNEDY KEELER AV,ER,,N KENNEDY KEELER AV ER,,4100,4198,0
614,0,,N,KENNEDY KEELER AV,XR,,N KENNEDY KEELER AV XR,,4022,4199,0
615,0,,N,KENNEDY KIMBALL AV,ER,,N KENNEDY KIMBALL AV ER,,3228,3399,0
616,0,,N,KENNEDY KIMBALL AV,XR,IB,N KENNEDY KIMBALL AV XR IB,,3242,3399,0
617,0,,N,KENNEDY KIMBALL AV,XR,OB,N KENNEDY KIMBALL AV XR OB,,3216,3399,0
618,0,,N,KENNEDY KOSTNER AV,XR,,N KENNEDY KOSTNER AV XR,,4152,4299,0
619,0,,N,KENNEDY LAKE ST,ER,,N KENNEDY LAKE ST ER,,118,199,0
620,0,,N,KENNEDY LAKE ST,XR,,N KENNEDY LAKE ST XR,,128,199,0
621,0,,N,KENNEDY LAWRENCE AV,ER,,N KENNEDY LAWRENCE AV ER,,4726,4899,0
622,0,,N,KENNEDY LAWRENCE AV,XR,,N KENNEDY LAWRENCE AV XR,,4712,4899,0
623,0,,N,KENNEDY LOGAN BL,XR,,N KENNEDY LOGAN BL XR,,2500,2599,0
624,0,,N,KENNEDY MADISON ST,XR,,N KENNEDY MADISON ST XR,,1,199,0
625,0,,N,KENNEDY MILWAUKEE AV,ER,,N KENNEDY MILWAUKEE AV ER,,850,999,0
626,0,,N,KENNEDY MONROE ST,XR,,N KENNEDY MONROE ST XR,,1,99,0
627,0,,N,KENNEDY MONTROSE AV,ER,,N KENNEDY MONTROSE AV ER,,4226,4399,0
628,0,,N,KENNEDY MONTROSE AV,XR,,N KENNEDY MONTROSE AV XR,,0,4399,0
629,0,,N,KENNEDY NORTH AV,ER,,N KENNEDY NORTH AV ER,,1450,1799,0
630,0,,N,KENNEDY NORTH AV,XR,,N KENNEDY NORTH AV XR,,1434,1799,0
631,0,,N,KENNEDY OB JFK EXPRESS LANES,ER,,N KENNEDY OB JFK EXPRESS LANES ER,,608,699,0
632,0,,N,KENNEDY OGDEN AV,ER,,N KENNEDY OGDEN AV ER,,722,799,0
633,0,,N,KENNEDY OHIO FEEDER,XR,IB,N KENNEDY OHIO FEEDER XR IB,,600,699,0
634,0,,N,KENNEDY OHIO FEEDER,XR,OB,N KENNEDY OHIO FEEDER XR OB,,500,599,0
635,0,,N,KENNEDY ONTARIO ST NB,ER,,N KENNEDY ONTARIO ST NB ER,,640,699,0
636,0,,N,KENNEDY ONTARIO ST SB,ER,,N KENNEDY ONTARIO ST SB ER,,504,699,0
637,0,,N,KENNEDY PULASKI RD,ER,,N KENNEDY PULASKI RD ER,,3800,3899,0
638,0,,N,KENNEDY PULASKI RD,XR,,N KENNEDY PULASKI RD XR,,3828,3999,0
639,0,,N,KENNEDY RACINE AV,XR,,N KENNEDY RACINE AV XR,,720,899,0
640,0,,N,KENNEDY RANDOLPH ST,ER,,N KENNEDY RANDOLPH ST ER,,24,299,0
641,0,,N,KENNEDY RANDOLPH ST,XR,,N KENNEDY RANDOLPH ST XR,,28,299,0
642,0,,N,KENNEDY SACRAMENTO AV,ER,,N KENNEDY SACRAMENTO AV ER,,2826,2999,0
643,0,,N,KENNEDY,SR,,N KENNEDY SR,,2640,4151,0
644,0,,N,KENNEDY WASHINGTON BL,ER,,N KENNEDY WASHINGTON BL ER,,1,199,0
645,0,,N,KENNEDY WASHINGTON BL,XR,,N KENNEDY WASHINGTON BL XR,,1,199,0
646,0,,N,KENNEDY WESTERN AV,ER,,N KENNEDY WESTERN AV ER,,0,2599,0
647,0,,N,KENNEDY WILSON AV,ER,,N KENNEDY WILSON AV ER,,4424,4599,0
648,0,,N,KENNEDY WILSON AV,XR,,N KENNEDY WILSON AV XR,,4600,4799,0
649,0,,N,KENNETH,AVE,,N KENNETH AVE,,200,5999,4432,W
650,0,,N,KENNICOTT,AVE,,N KENNICOTT AVE,,4500,4728,4240,W
651,0,,N,KENNISON,AVE,,N KENNISON AVE,,5000,5099,4500,W
652,0,,N,KENOSHA,AVE,,N KENOSHA AVE,,2900,3199,4238,W
653,0,,N,KENTON,AVE,,N KENTON AVE,,0,5899,4600,W
654,0,,N,KENTON,CT,,N KENTON CT,,0,3899
655,0,,N,KENTUCKY,AVE,,N KENTUCKY AVE,,4800,4999,4624,W
656,0,,N,KEOKUK,AVE,,N KEOKUK AVE,,4400,4543,4144,W
657,0,,N,KEOTA,AVE,,N KEOTA AVE,,6600,6799,5800,W
658,0,,N,KERBS,AVE,,N KERBS AVE,,5600,5799,4724,W
659,0,,N,KERCHEVAL,AVE,,N KERCHEVAL AVE,,5700,5799,4600,W
660,0,,N,KEWANEE,AVE,,N KEWANEE AVE,,4700,4799,4200,W
661,0,,N,KEYSTONE,AVE,,N KEYSTONE AVE,,100,6399,4032,W
662,0,,N,KILBOURN,AVE,,N KILBOURN AVE,,0,6199,4500,W
663,0,,N,KILDARE,AVE,,N KILDARE AVE,,1,6399,4300,W
664,0,,N,KILPATRICK,AVE,,N KILPATRICK AVE,,1,6399,4700,W
665,0,,N,KIMBALL,AVE,,N KIMBALL AVE,,1600,6225,3400,W
666,0,,N,KIMBERLY,AVE,,N KIMBERLY AVE,,5000,5099,4700,W
667,0,,N,KINGSBURY,ST,,N KINGSBURY ST,,401,2099,400,W
668,0,,N,KINGSDALE,AVE,,N KINGSDALE AVE,,5700,5899,4744,W
669,0,,N,KINZUA,AVE,,N KINZUA AVE,,6401,6799,5432,W
670,0,,N,KIONA,AVE,,N KIONA AVE,,4600,4753,4250,W
671,0,,N,KIRBY,AVE,,N KIRBY AVE,,5800,5899,4660,W
672,0,,N,KIRKWOOD,AVE,,N KIRKWOOD AVE,,6030,6399,4600,W
673,0,,N,KNOX,AVE,,N KNOX AVE,,2200,6399,4632,W
674,0,,N,KOLIN,AVE,,N KOLIN AVE,,200,1599,4332,W
675,0,,N,KOLMAR,AVE,,N KOLMAR AVE,,0,6399,4532,W
676,0,,N,KOSTNER,AVE,,N KOSTNER AVE,,0,6399,4400,W
677,0,,N,KRUGER,AVE,,N KRUGER AVE,,4800,4960,4800,W
678,0,,N,LA CROSSE,AVE,,N LA CROSSE AVE,,148,6399,4832,W
679,0,,N,LA SALLE,DR,,N LA SALLE DR,,312,1726,140,W
680,0,,N,LA SALLE DR,ER,,N LA SALLE DR ER,,1616,1699,0
681,0,,N,LA SALLE LOWER,ST,,N LA SALLE LOWER ST,,312,349,150,W
682,0,,N,LA SALLE,ST,,N LA SALLE ST,,1,311,140,W
683,0,,N,LACEY,AVE,,N LACEY AVE,,5700,5899,4700,W
684,0,,N,LAFLIN,ST,,N LAFLIN ST,,200,399,1500,W
685,0,,N,LAKE SHORE,DR,,N LAKE SHORE DR,,0,3959,0
686,0,,N,LAKE SHORE,DR,NB,N LAKE SHORE DR NB,,1,5699,0
687,0,,N,LAKE SHORE DR RAMP,,,N LAKE SHORE DR RAMP,,328,399,0
688,0,,N,LAKE SHORE,DR,SB,N LAKE SHORE DR SB,,1,5699,0
689,0,,N,LAKE SHORE LOWER,DR,,N LAKE SHORE LOWER DR,,400,499,520,E
690,0,,N,LAKE SHORE LOWER,ER,E,N LAKE SHORE LOWER ER E,,132,399,0
691,0,,N,LAKE SHORE,SR,,N LAKE SHORE SR,,5507,5599,0
692,0,,N,LAKEFRONT,DR,,N LAKEFRONT DR,,1,145,0
693,0,,N,LAKEVIEW,AVE,,N LAKEVIEW AVE,,2400,2799,400,W
694,0,,N,LAKEWOOD,AVE,,N LAKEWOOD AVE,,2056,6939,1300,W
695,0,,N,LAMBERT,AVE,,N LAMBERT AVE,,5700,5718,4824,W
696,0,,N,LAMON,AVE,,N LAMON AVE,,1,5484,4900,W
